excessFee,rrp,balanceRRP,oldBalanceRRP,deviceCost,excess_to_rrp_ratio,balance_change,has_balance_change,device_condition_score,device_issues_count,device_not_assessed_count,turnOnOff,touchScreen,smashed,frontCamera,backCamera,frontOrBackCamera,audio,mic,buttons,connection,charging,other,desc_length,desc_word_count,desc_sentence_count,desc_has_newlines,desc_uppercase_ratio,desc_exclamation_count,desc_question_count,has_redacted_pii,policy_duration_days,purchase_to_policy_days,is_policy_active,policy_start_month,policy_start_dayofweek,coverage_encoded,claimType_encoded,country_encoded,channel_encoded,relationship_encoded,deviceType_encoded,productCode_freq,retailerName_freq,model_freq,target
619.0,15990.0,15990.0,15990.0,0,0.038711694809255785,0.0,0,6,3,0,1,1,-1,1,1,-1,1,1,0,0,0,-1,274,45,4,0,0.010948905109489052,0,0,1,730,-31,1,1,0,0,0,2,2,0,2,0.09975669099756691,0.7133783247320366,0.025694444444444443,1
1149.0,15490.0,15490.0,15490.0,0,0.07417688831504196,0.0,0,6,3,0,1,1,-1,1,1,-1,1,1,0,0,0,-1,426,77,6,0,0.007042253521126761,0,1,1,366,0,1,8,3,0,0,2,2,0,2,0.009732360097323601,0.15085351329892815,0.001736111111111111,1
619.0,13990.0,11170.55,11170.55,0,0.044245889921372406,0.0,0,4,5,0,1,0,-1,1,1,-1,1,0,0,0,0,-1,158,24,4,0,0.012658227848101266,0,0,1,730,0,1,1,6,0,0,2,2,0,2,0.09975669099756691,0.15085351329892815,0.0010416666666666667,1
619.0,16174.0,16174.0,16174.0,0,0.038271299616668725,0.0,0,5,4,0,1,0,-1,1,1,-1,1,1,0,0,0,-1,537,86,7,0,0.00931098696461825,0,0,1,365,0,1,1,1,1,0,2,2,0,2,0.0076468543621828295,0.15085351329892815,0.01423611111111111,1
619.0,17790.0,14572.52,14572.52,0,0.03479482855536818,0.0,0,6,3,0,1,1,0,1,1,0,1,1,0,0,0,-1,342,59,7,0,0.008771929824561403,0,0,1,731,0,1,5,1,0,0,2,2,0,2,0.09975669099756691,0.7133783247320366,0.011805555555555555,1
619.0,15990.0,15990.0,15990.0,0,0.038711694809255785,0.0,0,5,4,0,1,0,0,1,1,0,1,1,0,0,0,-1,171,27,2,0,0.005847953216374269,0,0,1,730,0,1,2,5,0,0,2,2,0,2,0.09975669099756691,0.15085351329892815,0.03229166666666667,1
619.0,14990.0,14990.0,14990.0,0,0.04129419613075384,0.0,0,6,3,0,1,1,0,1,1,0,1,1,0,0,0,-1,182,27,4,0,0.005494505494505495,0,0,1,731,0,1,5,0,0,0,2,2,0,2,0.09975669099756691,0.7133783247320366,0.011458333333333333,1
1459.0,20490.0,14277.3,14277.3,0,0.07120546608101513,0.0,0,4,5,0,1,0,0,1,0,0,1,1,0,0,0,-1,187,27,3,0,0.0053475935828877,0,0,1,730,0,1,12,6,0,0,2,2,0,2,0.09975669099756691,0.15085351329892815,0.001388888888888889,1
619.0,18407.0,18407.0,18407.0,0,0.033628510892595206,0.0,0,5,4,0,1,0,0,1,1,0,1,1,0,0,0,-1,170,31,3,0,0.0,0,0,1,366,0,1,8,2,0,0,2,2,0,2,0.014598540145985401,0.08098451766574037,0.05138888888888889,1
2309.0,23335.0,23335.0,23335.0,0,0.09895007499464324,0.0,0,6,3,0,1,1,0,1,1,0,1,1,0,0,0,-1,456,78,10,0,0.008771929824561403,0,0,1,183,0,1,5,2,0,0,2,2,0,1,0.0024330900243309003,0.7133783247320366,0.00034722222222222224,1
1989.0,11990.0,11990.0,11990.0,0,0.1658882402001668,0.0,0,0,0,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,224,39,2,0,0.008928571428571428,0,0,1,730,0,1,1,0,1,2,2,2,0,2,0.009732360097323601,0.7133783247320366,0.001736111111111111,0
619.0,16174.0,16174.0,16174.0,0,0.038271299616668725,0.0,0,6,3,0,1,1,0,1,1,0,1,1,0,0,0,-1,252,46,3,0,0.007936507936507936,0,0,1,366,0,1,7,4,0,0,2,2,0,2,0.029197080291970802,0.15085351329892815,0.004166666666666667,1
619.0,13990.0,13990.0,13990.0,0,0.044245889921372406,0.0,0,6,3,0,1,1,0,1,1,0,1,1,0,0,0,-1,228,40,4,0,0.017543859649122806,0,1,1,366,365,1,8,3,0,0,2,2,0,2,0.029197080291970802,0.15085351329892815,0.02013888888888889,1
1454.0,1263.0,1263.0,1263.0,0,1.1512272367379255,0.0,0,5,4,0,1,0,0,1,1,0,1,1,0,0,0,-1,792,143,7,0,0.005050505050505051,0,0,1,365,0,0,6,3,0,0,2,2,0,2,0.02780674313521029,0.7133783247320366,0.00034722222222222224,1
589.0,11709.0,11709.0,11709.0,0,0.050303185583739,0.0,0,5,4,0,1,0,0,1,1,0,1,1,0,0,0,-1,193,34,3,0,0.010362694300518135,0,0,1,6,0,1,8,6,0,0,2,2,0,2,0.07716371220020855,0.7133783247320366,0.005555555555555556,1
619.0,13990.0,13990.0,13990.0,0,0.044245889921372406,0.0,0,4,5,0,0,0,0,1,1,0,1,1,0,0,0,-1,170,31,2,0,0.011764705882352941,0,0,1,731,0,1,10,5,0,0,2,2,0,2,0.09975669099756691,0.15085351329892815,0.02013888888888889,1
1459.0,21990.0,21990.0,21990.0,0,0.06634834015461573,0.0,0,6,3,0,1,1,0,1,1,0,1,1,0,0,0,-1,202,38,3,0,0.0049504950495049506,0,0,1,731,0,1,8,2,0,0,2,2,0,2,0.09975669099756691,0.15085351329892815,0.007291666666666667,1
619.0,14490.0,14490.0,14490.0,0,0.04271911663216011,0.0,0,5,4,0,1,0,0,1,1,0,1,1,0,0,0,-1,308,47,4,0,0.00974025974025974,0,0,1,366,0,1,9,2,0,0,2,2,0,2,0.014598540145985401,0.7133783247320366,0.00798611111111111,1
619.0,15990.0,15990.0,15990.0,0,0.038711694809255785,0.0,0,5,4,0,1,0,0,1,1,0,1,1,0,0,0,-1,161,27,3,0,0.012422360248447204,0,0,1,731,0,1,3,1,0,0,2,2,0,2,0.09975669099756691,0.7133783247320366,0.00625,1
619.0,14990.0,11178.72,11178.72,0,0.04129419613075384,0.0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,-1,442,66,6,0,0.01583710407239819,0,0,1,365,0,1,11,4,0,0,2,2,0,2,0.029197080291970802,0.15085351329892815,0.03229166666666667,1
1459.0,24117.51,24117.51,24117.51,0,0.06049546574252483,0.0,0,5,4,0,1,0,0,1,1,0,1,1,0,0,0,-1,210,38,3,0,0.004761904761904762,0,0,1,359,0,1,2,2,0,0,2,2,0,2,0.005213764337851929,0.7133783247320366,0.005208333333333333,1
1039.0,20096.01,20096.01,20096.01,0,0.05170180548277992,0.0,0,0,0,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,178,33,1,0,0.0,0,0,1,366,0,1,8,3,1,2,2,2,0,3,0.0003475842891901286,0.7133783247320366,0.00034722222222222224,0
589.0,18407.0,18407.0,18407.0,0,0.03199869614820449,0.0,0,6,3,0,1,1,0,1,1,0,1,1,0,0,0,-1,573,101,5,0,0.006980802792321117,0,0,1,6,0,1,10,3,0,0,2,2,0,2,0.07716371220020855,0.7133783247320366,0.04548611111111111,1
589.0,16174.0,16174.0,16174.0,0,0.03641647087918882,0.0,0,5,4,0,1,0,0,1,1,0,1,1,0,0,0,-1,161,27,3,0,0.006211180124223602,0,0,1,6,0,1,12,2,0,0,2,2,0,2,0.07716371220020855,0.7133783247320366,0.001736111111111111,1
619.0,9490.0,6869.79,6869.79,0,0.06522655426765016,0.0,0,6,3,0,1,1,0,1,1,0,1,1,0,0,0,-1,197,36,2,0,0.005076142131979695,0,0,1,366,365,1,10,6,1,0,2,2,0,2,0.03753910323253389,0.15085351329892815,0.001736111111111111,1
1379.0,21769.11,21769.11,21769.11,0,0.06334664118101291,0.0,0,4,5,0,1,0,0,0,1,0,1,1,0,0,0,-1,375,64,5,0,0.005333333333333333,0,0,1,6,0,1,4,2,0,0,2,2,0,2,0.07716371220020855,0.7133783247320366,0.003472222222222222,0
589.0,11151.0,11151.0,11151.0,0,0.05282037485427316,0.0,0,6,3,0,1,1,0,1,1,0,1,1,0,0,0,-1,182,28,3,0,0.005494505494505495,0,0,1,6,0,1,5,4,0,0,2,2,0,2,0.07716371220020855,0.7133783247320366,0.0010416666666666667,1
589.0,16174.0,16174.0,16174.0,0,0.03641647087918882,0.0,0,6,3,0,1,1,0,1,1,0,1,1,0,0,0,-1,265,44,4,0,0.007547169811320755,0,0,1,184,0,1,5,2,0,0,2,2,0,2,0.07716371220020855,0.7133783247320366,0.017013888888888887,1
589.0,18407.0,18407.0,18407.0,0,0.03199869614820449,0.0,0,5,4,0,1,0,0,1,1,0,1,1,0,0,0,-1,186,34,3,0,0.0,0,0,1,183,0,1,6,3,0,0,2,2,0,2,0.07716371220020855,0.7133783247320366,0.04548611111111111,1
589.0,11709.0,11709.0,11709.0,0,0.050303185583739,0.0,0,6,3,0,1,1,0,1,1,0,1,1,0,0,0,-1,172,27,2,0,0.005813953488372093,0,0,1,360,0,1,3,2,0,0,2,2,0,2,0.07716371220020855,0.7133783247320366,0.002777777777777778,1
1149.0,15490.0,15490.0,15490.0,0,0.07417688831504196,0.0,0,6,3,0,1,1,0,1,1,0,1,1,0,0,0,-1,158,29,2,0,0.0,0,0,1,184,0,1,8,5,0,0,2,2,0,2,0.005213764337851929,0.7133783247320366,0.001736111111111111,1
619.0,15990.0,15066.03,15066.03,0,0.038711694809255785,0.0,0,5,4,0,1,0,0,1,1,0,1,1,0,0,0,-1,622,113,4,0,0.014469453376205787,0,0,1,731,0,1,4,0,0,0,2,2,0,2,0.09975669099756691,0.15085351329892815,0.03229166666666667,1
589.0,16174.0,16174.0,16174.0,0,0.03641647087918882,0.0,0,6,3,0,1,1,0,1,1,0,1,1,0,0,0,-1,182,28,4,0,0.01098901098901099,0,0,1,184,0,1,5,0,0,0,2,2,0,2,0.07716371220020855,0.7133783247320366,0.017013888888888887,0
619.0,14990.0,14990.0,14990.0,0,0.04129419613075384,0.0,0,5,4,0,1,0,0,1,1,0,1,1,0,0,0,-1,180,32,4,0,0.005555555555555556,0,0,1,731,0,1,3,4,1,0,2,2,0,2,0.009732360097323601,0.7133783247320366,0.010763888888888889,0
1149.0,11750.31,11750.31,11750.31,0,0.09778465419210217,0.0,0,6,3,0,1,1,0,1,1,0,1,1,0,0,0,-1,171,31,4,0,0.011695906432748537,0,0,1,365,0,1,1,2,1,0,2,2,0,2,0.03753910323253389,0.15085351329892815,0.011111111111111112,0
619.0,17790.0,13920.45,13920.45,0,0.03479482855536818,0.0,0,5,4,0,1,0,0,1,1,0,1,1,0,0,0,-1,185,31,4,0,0.016216216216216217,0,1,1,731,0,1,3,1,0,0,2,2,0,2,0.09975669099756691,0.7133783247320366,0.011805555555555555,0
619.0,18407.0,18407.0,18407.0,0,0.033628510892595206,0.0,0,5,4,0,1,0,0,1,1,0,1,1,0,0,0,-1,272,44,4,0,0.011029411764705883,0,0,1,731,0,1,8,3,0,0,2,2,0,2,0.09975669099756691,0.15085351329892815,0.006944444444444444,1
619.0,14490.0,14490.0,14490.0,0,0.04271911663216011,0.0,0,5,4,0,1,0,0,1,1,0,1,1,0,0,0,-1,158,28,2,0,0.0,0,0,1,365,0,1,1,3,1,0,2,2,0,2,0.03753910323253389,0.15085351329892815,0.00798611111111111,1
619.0,13990.0,10787.93,10787.93,0,0.044245889921372406,0.0,0,2,7,0,0,0,0,0,1,0,1,0,0,0,0,-1,175,29,1,0,0.005714285714285714,0,0,1,365,0,1,12,4,0,0,2,2,0,2,0.029197080291970802,0.15085351329892815,0.010763888888888889,1
1149.0,15490.0,15490.0,15490.0,0,0.07417688831504196,0.0,0,5,4,0,1,0,0,1,1,0,1,1,0,0,0,-1,300,49,4,0,0.01,0,0,1,359,0,1,2,2,0,0,2,2,0,2,0.005213764337851929,0.7133783247320366,0.004861111111111111,1
1149.0,11750.31,11750.31,11750.31,0,0.09778465419210217,0.0,0,5,4,0,1,0,0,1,1,0,1,1,0,0,0,-1,235,38,3,0,0.00425531914893617,0,0,1,366,0,1,10,5,0,0,2,2,0,2,0.029197080291970802,0.15085351329892815,0.011111111111111112,1
619.0,9990.0,9990.0,9990.0,0,0.061961961961961964,0.0,0,6,3,0,1,1,0,1,1,0,1,1,0,0,0,-1,171,30,3,0,0.011695906432748537,0,0,1,731,-61,1,5,1,0,0,2,2,0,2,0.09975669099756691,0.15085351329892815,0.0006944444444444445,1
619.0,14490.0,11212.14,11212.14,0,0.04271911663216011,0.0,0,5,4,0,1,1,0,1,1,0,1,0,0,0,0,-1,162,19,3,0,0.024691358024691357,0,0,1,731,0,1,3,3,0,0,2,2,0,2,0.09975669099756691,0.7133783247320366,0.016666666666666666,0
589.0,18407.0,18407.0,18407.0,0,0.03199869614820449,0.0,0,5,4,0,1,1,0,1,0,0,1,1,0,0,0,-1,158,29,2,0,0.006329113924050633,0,0,1,183,0,0,4,0,0,0,2,2,0,2,0.07716371220020855,0.7133783247320366,0.00625,0
589.0,16174.0,16174.0,16174.0,0,0.03641647087918882,0.0,0,6,3,0,1,1,0,1,1,0,1,1,0,0,0,-1,256,42,2,0,0.00390625,0,0,1,359,0,1,2,2,0,0,2,2,0,2,0.07716371220020855,0.7133783247320366,0.0006944444444444445,1
369.0,2490.0,2490.0,2490.0,0,0.14819277108433734,0.0,0,1,8,0,1,0,0,0,0,0,0,0,0,0,0,-1,256,43,4,0,0.00390625,0,0,1,366,365,1,8,1,0,0,2,2,0,2,0.029197080291970802,0.7133783247320366,0.0010416666666666667,1
619.0,13990.0,13990.0,13990.0,0,0.044245889921372406,0.0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,-1,185,29,5,0,0.0,0,0,1,365,0,1,12,5,1,0,2,2,0,2,0.03753910323253389,0.15085351329892815,0.02013888888888889,1
369.0,5760.81,5760.81,5760.81,0,0.06405349247762034,0.0,0,6,3,0,1,1,0,1,1,0,1,1,0,0,0,-1,183,31,4,0,0.01639344262295082,0,0,1,366,0,1,3,3,1,0,2,2,0,4,0.0006951685783802572,0.7133783247320366,0.0010416666666666667,0
369.0,1798.3,1798.3,1798.3,0,0.20519379413890898,0.0,0,5,4,0,1,0,0,1,1,0,1,1,0,0,0,-1,163,29,3,0,0.006134969325153374,0,0,1,366,0,1,10,5,1,0,2,2,0,2,0.0076468543621828295,0.15085351329892815,0.00034722222222222224,1
1149.0,15729.81,15729.81,15729.81,0,0.07304601899196494,0.0,0,4,5,0,0,0,0,1,1,0,1,1,0,0,0,-1,801,134,11,0,0.012484394506866416,0,0,1,360,0,1,5,0,0,0,2,2,0,2,0.005213764337851929,0.7133783247320366,0.009375,1
619.0,14990.0,14990.0,14990.0,0,0.04129419613075384,0.0,0,5,4,0,1,0,0,1,1,0,1,1,0,0,0,-1,175,32,3,0,0.017142857142857144,0,0,1,366,0,1,7,1,0,0,2,2,0,2,0.0031282586027111575,0.08098451766574037,0.011458333333333333,1
1039.0,14990.0,14990.0,14990.0,0,0.06931287525016677,0.0,0,0,0,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,471,81,3,0,0.0021231422505307855,0,0,1,366,0,1,11,4,1,2,2,3,0,2,0.0076468543621828295,0.15085351329892815,0.010763888888888889,1
619.0,16174.0,16174.0,16174.0,0,0.038271299616668725,0.0,0,5,4,0,1,0,0,1,1,0,1,1,0,0,0,-1,159,28,2,0,0.006289308176100629,0,0,1,365,0,1,1,2,0,0,2,2,0,2,0.009732360097323601,0.15085351329892815,0.017013888888888887,1
619.0,16990.0,16990.0,16990.0,0,0.036433195997645676,0.0,0,4,5,0,1,0,0,1,0,0,1,1,0,0,0,-1,272,47,5,0,0.007352941176470588,0,0,1,366,365,1,7,3,1,0,2,2,0,2,0.03753910323253389,0.7133783247320366,0.009722222222222222,1
619.0,16174.0,16174.0,16174.0,0,0.038271299616668725,0.0,0,5,4,0,1,0,0,1,1,0,1,1,0,0,0,-1,221,36,2,0,0.004524886877828055,0,0,1,366,0,1,10,2,0,0,2,2,0,2,0.009732360097323601,0.15085351329892815,0.01423611111111111,1
589.0,16174.0,16174.0,16174.0,0,0.03641647087918882,0.0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,-1,162,25,3,0,0.037037037037037035,0,0,1,184,0,1,7,3,0,0,2,2,0,2,0.07716371220020855,0.7133783247320366,0.004166666666666667,1
369.0,2996.0,2996.0,2996.0,0,0.12316421895861149,0.0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,-1,203,13,4,0,0.014778325123152709,1,0,1,366,0,1,10,6,0,0,2,2,0,2,0.014598540145985401,0.7133783247320366,0.0010416666666666667,1
589.0,11709.0,11709.0,11709.0,0,0.050303185583739,0.0,0,6,3,0,1,1,0,1,1,0,1,1,0,0,0,-1,198,27,3,0,0.005050505050505051,0,0,1,6,0,1,2,0,0,0,2,2,0,2,0.07716371220020855,0.7133783247320366,0.0006944444444444445,1
589.0,16174.0,16174.0,16174.0,0,0.03641647087918882,0.0,0,6,3,0,1,1,0,1,1,0,1,1,0,0,0,-1,184,29,3,0,0.010869565217391304,0,0,1,184,0,1,5,2,0,0,2,2,0,2,0.07716371220020855,0.7133783247320366,0.004166666666666667,1
619.0,21197.0,21197.0,21197.0,0,0.029202245600792567,0.0,0,5,4,0,1,0,0,1,1,0,1,1,0,0,0,-1,209,37,3,0,0.009569377990430622,0,0,1,366,0,1,8,0,0,0,2,2,0,2,0.014598540145985401,0.08098451766574037,0.00798611111111111,1
619.0,14990.0,14990.0,14990.0,0,0.04129419613075384,0.0,0,5,4,0,1,0,0,1,1,0,1,1,0,0,0,-1,171,27,3,0,0.011695906432748537,0,0,0,366,365,1,6,4,0,0,2,2,0,2,0.029197080291970802,0.7133783247320366,0.011458333333333333,1
619.0,15990.0,15990.0,15990.0,0,0.038711694809255785,0.0,0,6,3,0,1,1,0,1,1,0,1,1,0,0,0,-1,163,28,2,0,0.024539877300613498,0,0,1,366,365,1,9,6,0,0,2,2,0,2,0.029197080291970802,0.15085351329892815,0.011458333333333333,1
369.0,2551.0,2551.0,2551.0,0,0.14464915719325755,0.0,0,6,3,0,1,1,0,1,1,0,1,1,0,0,0,-1,159,29,2,0,0.006289308176100629,0,0,1,366,0,1,5,1,0,0,2,2,0,2,0.006256517205422315,0.7133783247320366,0.00034722222222222224,1
619.0,11151.0,11151.0,11151.0,0,0.055510716527665684,0.0,0,5,4,0,1,0,0,1,1,0,1,1,0,0,0,-1,246,39,4,0,0.016260162601626018,0,0,1,366,0,1,8,6,0,0,2,2,0,2,0.009732360097323601,0.15085351329892815,0.0010416666666666667,1
619.0,18407.0,18407.0,18407.0,0,0.033628510892595206,0.0,0,5,4,0,1,0,0,1,1,0,1,1,0,0,0,-1,305,48,5,0,0.013114754098360656,0,0,1,731,0,1,3,5,0,0,2,2,0,2,0.09975669099756691,0.15085351329892815,0.05138888888888889,1
619.0,15990.0,15990.0,15990.0,0,0.038711694809255785,0.0,0,6,3,0,1,1,0,1,1,0,1,1,0,0,0,-1,206,39,4,0,0.009708737864077669,0,0,1,366,364,1,4,5,1,0,2,2,0,2,0.03753910323253389,0.7133783247320366,0.00625,1
589.0,18407.0,18407.0,18407.0,0,0.03199869614820449,0.0,0,5,4,0,1,0,0,1,1,0,1,1,0,0,0,-1,259,44,2,0,0.007722007722007722,1,0,1,184,0,1,5,4,0,0,2,2,0,2,0.07716371220020855,0.7133783247320366,0.05138888888888889,1
589.0,11709.0,11709.0,11709.0,0,0.050303185583739,0.0,0,5,4,0,1,0,0,1,1,0,1,1,0,0,0,-1,166,23,4,0,0.018072289156626505,0,0,1,6,0,1,12,2,0,0,2,2,0,2,0.07716371220020855,0.7133783247320366,0.005555555555555556,0
1459.0,20490.0,13043.22,13043.22,0,0.07120546608101513,0.0,0,4,5,0,1,0,0,0,1,0,1,1,0,0,0,-1,157,26,3,0,0.012738853503184714,0,0,1,365,365,1,12,4,0,0,2,2,0,2,0.029197080291970802,0.7133783247320366,0.003125,1
589.0,11709.0,11709.0,11709.0,0,0.050303185583739,0.0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,-1,330,56,6,0,0.00909090909090909,0,0,1,184,0,1,7,4,0,0,2,2,0,2,0.07716371220020855,0.7133783247320366,0.005555555555555556,1
589.0,11709.0,11709.0,11709.0,0,0.050303185583739,0.0,0,6,3,0,1,1,0,1,1,0,1,1,0,0,0,-1,183,31,3,0,0.00546448087431694,0,0,1,360,0,1,7,4,0,0,2,2,0,2,0.07716371220020855,0.7133783247320366,0.0024305555555555556,1
619.0,16990.0,16990.0,16990.0,0,0.036433195997645676,0.0,0,6,3,0,1,1,0,1,1,0,1,1,0,0,0,-1,166,28,3,0,0.0,0,0,1,730,-31,1,1,0,0,0,2,2,0,2,0.09975669099756691,0.7133783247320366,0.03229166666666667,1
619.0,16990.0,16990.0,16990.0,0,0.036433195997645676,0.0,0,5,4,0,1,1,0,1,1,0,0,1,0,0,0,-1,169,28,4,0,0.011834319526627219,0,0,1,730,-1,1,2,0,0,0,2,2,0,2,0.09975669099756691,0.7133783247320366,0.03229166666666667,0
2509.0,21769.11,21769.11,21769.11,0,0.11525505636197346,0.0,0,0,0,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,162,30,1,0,0.0,0,0,1,366,0,1,7,3,1,2,2,2,0,2,0.03753910323253389,0.15085351329892815,0.003472222222222222,1
619.0,14990.0,14990.0,14990.0,0,0.04129419613075384,0.0,0,5,4,0,1,0,0,1,1,0,1,1,0,0,0,-1,401,67,5,0,0.004987531172069825,0,0,1,730,-1,1,2,5,0,0,2,2,0,2,0.09975669099756691,0.7133783247320366,0.011458333333333333,1
349.0,4591.0,4591.0,4591.0,0,0.07601829666739272,0.0,0,6,3,0,1,1,0,1,1,0,1,1,0,0,0,-1,442,73,4,0,0.0,0,0,1,360,0,1,3,2,0,0,2,2,0,4,0.001737921445950643,0.7133783247320366,0.0010416666666666667,1
619.0,15616.0,15616.0,15616.0,0,0.039638831967213115,0.0,0,4,5,0,0,1,0,1,1,0,0,1,0,0,0,-1,606,90,9,0,0.01155115511551155,0,1,1,366,0,1,3,2,0,0,2,2,0,2,0.014598540145985401,0.08098451766574037,0.0024305555555555556,1
1459.0,20462.31,20462.31,20462.31,0,0.07130182271698551,0.0,0,5,4,0,1,0,0,1,1,0,1,1,0,0,0,-1,1038,166,6,0,0.010597302504816955,0,0,1,365,0,1,8,4,1,0,2,2,0,2,0.03753910323253389,0.15085351329892815,0.015277777777777777,0
619.0,16174.0,13142.6,13142.6,0,0.038271299616668725,0.0,0,5,4,0,1,0,0,1,1,0,1,1,0,0,0,-1,167,12,2,0,0.017964071856287425,0,0,1,731,0,1,11,6,0,0,2,2,0,2,0.09975669099756691,0.15085351329892815,0.017013888888888887,1
479.0,6990.0,6990.0,6990.0,0,0.06852646638054363,0.0,0,6,3,0,1,1,0,1,1,0,1,1,0,0,0,-1,199,36,4,0,0.01507537688442211,0,0,1,731,0,1,9,6,0,0,2,2,0,2,0.09975669099756691,0.15085351329892815,0.001736111111111111,1
619.0,18407.0,18407.0,18407.0,0,0.033628510892595206,0.0,0,6,3,0,1,1,0,1,1,0,1,1,0,0,0,-1,183,27,1,0,0.00546448087431694,0,0,1,366,0,1,7,5,0,0,2,2,0,2,0.014598540145985401,0.08098451766574037,0.04548611111111111,1
619.0,15990.0,15990.0,15990.0,0,0.038711694809255785,0.0,0,6,3,0,1,1,0,1,1,0,1,1,0,0,0,-1,159,23,4,0,0.018867924528301886,0,0,1,730,-1,1,2,6,0,0,2,2,0,2,0.09975669099756691,0.7133783247320366,0.03229166666666667,1
449.0,5559.0,5559.0,5559.0,0,0.08076992264795826,0.0,0,6,3,0,1,1,0,1,1,0,1,1,0,0,0,-1,200,39,3,0,0.01,0,0,0,183,0,1,6,2,0,0,2,2,0,2,0.07716371220020855,0.7133783247320366,0.00034722222222222224,1
619.0,16174.0,16174.0,16174.0,0,0.038271299616668725,0.0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,-1,212,35,4,0,0.018867924528301886,0,0,1,731,0,1,3,3,1,0,2,2,0,2,0.009732360097323601,0.15085351329892815,0.01423611111111111,1
619.0,16174.0,13495.03,13495.03,0,0.038271299616668725,0.0,0,5,4,0,1,0,0,1,1,0,1,1,0,0,0,-1,165,28,1,0,0.006060606060606061,0,0,1,366,0,1,9,2,0,0,2,2,0,2,0.014598540145985401,0.7133783247320366,0.0038194444444444443,1
1459.0,20990.0,20990.0,20990.0,0,0.06950929013816103,0.0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,-1,183,31,2,0,0.01092896174863388,0,0,1,731,0,1,8,0,0,0,2,2,0,2,0.09975669099756691,0.7133783247320366,0.015277777777777777,0
619.0,13990.0,13990.0,13990.0,0,0.044245889921372406,0.0,0,5,4,0,1,0,0,1,1,0,1,1,0,0,0,-1,210,37,4,0,0.009523809523809525,0,0,1,731,0,1,1,4,0,0,2,2,0,2,0.09975669099756691,0.15085351329892815,0.02013888888888889,0
1149.0,15729.81,15729.81,15729.81,0,0.07304601899196494,0.0,0,5,4,0,1,0,0,1,1,0,1,1,0,0,0,-1,380,63,4,0,0.0,0,0,1,360,0,1,3,2,0,0,2,2,0,2,0.005213764337851929,0.7133783247320366,0.00625,1
619.0,16174.0,16174.0,16174.0,0,0.038271299616668725,0.0,0,5,4,0,1,0,0,1,1,0,1,1,0,0,0,-1,187,36,2,0,0.0106951871657754,0,0,1,366,0,1,9,2,0,0,2,2,0,2,0.009732360097323601,0.15085351329892815,0.017013888888888887,1
589.0,16174.0,16174.0,16174.0,0,0.03641647087918882,0.0,0,6,3,0,1,1,0,1,1,0,1,1,0,0,0,-1,160,27,2,0,0.00625,0,0,1,6,0,1,10,4,0,0,2,2,0,2,0.07716371220020855,0.7133783247320366,0.0006944444444444445,1
619.0,18407.0,18407.0,18407.0,0,0.033628510892595206,0.0,0,6,3,0,1,1,0,1,1,0,1,1,0,0,0,-1,222,37,4,0,0.013513513513513514,0,0,1,366,0,1,11,0,0,0,2,2,0,2,0.006256517205422315,0.15085351329892815,0.024305555555555556,1
619.0,15616.0,15616.0,15616.0,0,0.039638831967213115,0.0,0,6,3,0,1,1,0,1,1,0,1,1,0,0,0,-1,160,30,3,0,0.00625,0,0,1,366,0,1,10,5,0,0,2,2,0,2,0.009732360097323601,0.15085351329892815,0.0010416666666666667,1
589.0,18407.0,18407.0,18407.0,0,0.03199869614820449,0.0,0,6,3,0,1,1,0,1,1,0,1,1,0,0,0,-1,163,28,3,0,0.006134969325153374,0,0,1,360,0,1,12,4,0,0,2,2,0,2,0.07716371220020855,0.7133783247320366,0.024305555555555556,1
619.0,13990.0,13990.0,13990.0,0,0.044245889921372406,0.0,0,5,4,0,1,0,0,1,1,0,1,1,0,0,0,-1,312,51,4,0,0.01282051282051282,0,0,1,731,0,1,1,4,0,0,2,2,0,2,0.09975669099756691,0.15085351329892815,0.02013888888888889,1
1459.0,24117.51,24117.51,24117.51,0,0.06049546574252483,0.0,0,5,4,0,1,0,0,1,1,0,1,1,0,0,0,-1,343,52,4,0,0.0058309037900874635,0,0,1,366,0,1,6,6,0,0,2,2,0,2,0.006256517205422315,0.15085351329892815,0.00625,1
619.0,18407.0,18407.0,18407.0,0,0.033628510892595206,0.0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,-1,177,31,3,0,0.0,0,0,1,366,0,1,9,2,0,0,2,2,0,2,0.009732360097323601,0.15085351329892815,0.04548611111111111,1
589.0,11709.0,11709.0,11709.0,0,0.050303185583739,0.0,0,6,3,0,1,1,0,1,1,0,1,1,0,0,0,-1,195,37,2,0,0.005128205128205128,0,0,1,6,0,1,12,2,0,0,2,2,0,2,0.07716371220020855,0.7133783247320366,0.0024305555555555556,0
